# meta={"format": "probe_hits_cells", "version": "1.0", "exported_at": "2026-01-12T23:48:34", "units": {"length": "m", "pressure": "kPa", "time": "ms", "impulse": "kPa·ms"}, "grid": {"origin": [-50.0, 10, -50.0], "u_vec": [1.0, 0.0, 0.0], "v_vec": [0.0, 0.0, 1.0], "du": 1.0, "dv": 1.0, "nu": 100, "nv": 100}, "summary": {"unique_hit_cells": 6426, "total_hits": 167976}, "context": {"charge_kg_tnt": 500, "n_rays_horizontal": 200000, "min_cos_to_normal": 0.08, "hemisphere": "+Y (horizontal plane focus)", "note": "only upward hemisphere rays; grazing filtered with dot(y)>=threshold", "house_centers": [[-20, -20], [-20, 0], [-20, 20], [20, -20], [20, 0], [20, 20]], "house_size": 10.0}, "aggregation": {"Pmax_inc_kPa": "max over incident_peak_pressure_kpa within cell", "t_first_ms": "min over arrive_time_ms within cell", "hits": "count of hits within cell"}}
# columns=i,j,hits,Pmax_inc_kPa,t_first_ms
i,j,hits,Pmax_inc_kPa,t_first_ms
49,10,11,48.29417607883417,66.78666229263219
58,11,5,42.20663748376543,66.81345190127338
48,89,10,48.316567347372775,66.82171381331581
61,12,4,42.15645898192269,66.88363951425063
47,10,9,48.61670676577426,66.90016613245228
17,42,7,64.69627072639578,70.03774249554061
69,15,4,42.13729131452899,66.91049316201054
50,89,9,48.03785674662304,66.93530421061146
81,56,6,66.24921351251494,70.76686369814975
64,13,4,42.10633263727276,66.95391583607304
29,16,1,42.10190148353792,66.96013603391147
51,10,10,48.86044497402373,66.97047415802732
84,69,6,42.08421974948334,66.98496925544816
37,12,4,42.08275779399932,66.98702341204712
47,89,10,49.25132567871679,67.00568566881907
67,14,5,42.05623093230761,67.02431964341532
32,14,5,42.051809274764246,67.03054083330613
21,47,5,69.92075030601319,72.84981983527508
52,89,12,49.30217754195745,67.04917585588636
40,11,5,42.032672197881936,67.05748095251174
87,37,4,58.24269411697719,67.06162871375744
85,67,7,57.78789850448528,67.09897000611764
85,32,6,57.53359650738795,67.10519224565213
49,89,10,48.387989351633614,67.11973052906806
62,87,4,41.97675535338643,67.13633383194222
87,62,5,58.41074700622291,67.1425759816697
40,88,5,41.96939774125825,67.14672453970562
52,10,11,48.76048835918415,67.1550217721555
21,52,5,69.4988610129316,73.0059334829391
83,70,1,41.95322191711909,67.16958107597785
32,85,3,41.95028705218398,67.1737298864597
67,85,5,41.945871737747,67.17997256219428
79,46,5,66.46951497369864,72.4113087065507
12,62,4,58.215428149333086,67.21115817381663
86,65,6,58.135414271536455,67.2132618515239
37,87,4,41.91941112801142,67.21741106991261
84,30,5,41.91794578038623,67.21948569362712
51,89,9,48.46667888460088,67.23405680483545
50,10,8,47.85213156758621,67.26945408635646
34,86,6,41.86947023541002,67.28819610355792
69,84,5,41.86505657879341,67.29445977807892
17,57,5,64.9705085327147,70.49520854821296
53,10,11,48.69762801500355,67.34034436170718
20,53,4,67.06922132061197,72.72064770369819
53,89,9,48.743595385043925,67.3486839939478
83,58,6,63.53748169419845,70.01615007837731
13,34,4,57.821778338100934,67.36329812048447
15,69,4,41.812212585070064,67.36955315155792
80,45,4,63.86596150943742,72.10599139934428
48,10,9,48.7294284005711,67.38415826270338
41,88,6,50.45899241944577,67.44686092201393
19,45,5,64.33250332305703,72.18750947271712
86,34,7,58.2781474832429,67.47613486859841
60,11,6,41.73302909747816,67.48242057765769
16,58,6,62.94786601628953,70.15872200998066
46,89,8,49.18220599692002,67.49078225930582
79,53,5,66.9276521378161,72.87713332376761
46,10,12,49.42328852110729,67.49916349804552
54,10,9,49.66512079131131,67.52638420279749
82,57,5,64.44374182128517,70.7430538819581
30,84,4,41.689087226869304,67.54523400431052
65,86,5,41.68468746107007,67.55153038289679
63,12,6,41.68322331797643,67.5536259614401
70,83,1,41.65394638314553,67.5955589890522
15,30,4,41.63638584311133,67.62073814753532
13,65,6,57.58419850080767,67.62704528637043
20,46,4,66.66449059130271,72.88404547470276
54,89,8,49.13613522339221,67.65013987138818
16,70,1,41.601277778848434,67.6711395043635
45,89,11,49.10425025854061,67.6774473484882
78,52,4,69.63961859508994,73.55381954192211
59,88,5,41.58518811282954,67.6942654623542
34,13,4,41.57935053650676,67.70266019681598
14,32,6,58.396985202482156,67.73631834079202
14,67,5,58.22684724386427,67.74263680129339
12,37,4,58.69786927992167,67.78053000497685
59,11,4,41.52235505088849,67.78474271389963
78,47,4,68.88703846111898,73.64241355747727
45,10,9,49.82389827894974,67.80159394158908
66,86,6,41.474177126281774,67.85429690085967
44,89,9,49.90665552550304,67.86484987792856
17,43,4,58.02694137763674,71.46475713150289
70,16,1,41.453739590264725,67.88384973855564
81,55,5,61.16538924067517,72.18859457285465
63,87,5,41.424565041839195,67.92608528541123
65,13,3,41.423110638104724,67.9281923108736
30,15,4,41.418734578080276,67.93453286574147
84,70,3,41.40123867775462,67.95989596899138
12,36,5,58.117691787836904,67.96835388775114
16,41,7,62.88986997510208,70.72695415715154
12,63,5,58.26262069890167,68.00219684502056
55,10,9,49.47464336098246,68.01702638753095
19,54,5,63.2768170651796,72.74233446494861
14,68,5,41.341483617971,68.04667720685529
18,44,4,60.94664882097762,72.18771549345038
85,68,6,41.321110533695084,68.07632023951625
36,12,5,41.31964933489296,68.07844738563224
80,54,4,64.09533621201614,72.89897617380365
44,10,9,49.214584494993304,68.1060040500964
87,63,5,57.48911216171576,68.1208661059477
31,14,4,41.28907231023484,68.12299345932958
39,88,3,41.28761315578974,68.12512082260302
83,41,7,63.64295404305233,70.7937154055366
39,11,4,41.270163820472014,68.15057223680837
31,85,6,41.26870587204552,68.15269972825894
87,36,4,57.56861494949127,68.15481751495265
36,87,4,41.238163604914014,68.19730160661886
56,10,8,49.34410873959344,68.20580278371186
18,55,5,60.745337936926646,72.42603257495591
29,15,4,41.20908297950443,68.23982850010407
82,43,5,57.685387314536676,71.77621293890519
55,89,11,49.85075654378831,68.25897028834889
33,86,6,41.188734631863845,68.26962007520463
60,88,3,41.165494954107224,68.3036796718756
12,64,6,57.58113185618517,68.30795551981497
84,29,2,41.15677541309799,68.31646846262998
13,33,4,41.13644719377309,68.3463038768338
43,89,6,49.770200730020775,68.35909385131626
81,44,4,61.31831828336921,72.746895054836
35,12,4,41.110325261276074,68.38468458437747
17,56,7,58.239629878107905,72.1004146965613
66,13,4,41.08420025083245,68.4231170870311
83,42,6,63.51217562123717,71.44343135716157
38,11,5,41.06099438278074,68.45729495810829
12,35,6,41.0566475666412,68.46370116000355
61,11,4,41.053752349105274,68.46796877015345
33,13,5,41.03055117390649,68.50218884434292
82,56,6,58.446595865679626,72.18272577949882
29,84,4,41.01025640082605,68.53215292939277
64,12,5,41.00446498438005,68.54070889660747
42,89,8,49.62538723011024,68.54927474470125
56,89,6,49.22491397634027,68.5664069155788
86,33,5,57.57469577969264,68.57925159715289
15,29,3,40.95811454845027,68.60926928273896
61,88,6,40.95667644609554,68.61139889098926
20,47,5,67.20561206940008,74.29448463342715
70,15,3,40.90602681415928,68.68649569772127
85,31,4,40.898794775255894,68.6972331389076
57,10,6,50.043354522610066,68.70369128432746
43,10,7,49.855523480825376,68.7208777790211
14,31,3,40.87853902789483,68.72732652540952
13,66,4,57.5578476136345,68.73376563416912
21,51,2,69.47702009453062,74.90072523716717
68,85,4,40.84673863073679,68.7746297841404
68,14,4,40.82650984698755,68.80475734754776
38,88,5,40.82073258663972,68.81336696935999
21,48,3,69.35616943907793,74.96814626104637
57,89,6,49.53519956878038,68.87584741299612
86,32,7,56.865042030754495,68.88878819209549
70,84,3,40.767299394746594,68.89310835130154
20,52,5,67.06984398173249,74.62900581673425
87,35,5,40.72112657237361,68.96217792164909
15,70,3,40.71536323908497,68.9708098996238
80,46,5,64.0239655555314,74.02411494653644
86,66,5,57.50252629846366,69.00106686686641
42,10,5,49.2127292518299,69.03134524689514
64,87,3,40.669225313305986,69.03999796088307
18,45,5,61.562929452854384,73.62892665779259
69,85,5,40.638968077596274,69.08545408604266
16,57,7,64.20577581254764,72.09085573219161
15,40,4,62.36177081898462,71.44191127277091
87,64,4,57.81879113453262,69.12011854346949
84,40,4,61.6101337501834,71.43498897876492
19,53,4,64.62286448237542,74.34148193053306
83,57,7,64.04406237662003,72.17505181200144
30,85,5,40.594330478770594,69.15263399620274
14,69,5,40.587133123663946,69.16347946828911
81,45,5,61.52147997225627,73.71782347731475
35,87,4,40.56410288687706,69.19820807108798
14,30,5,40.54252099839176,69.2307873169627
19,46,4,64.455654097435,74.33840660055704
32,86,6,40.51521544540509,69.27205498179156
15,58,6,62.19300788686835,71.76132686517857
79,52,5,67.4619399546925,75.01968216739024
37,88,6,40.48502352317113,69.31774767522766
51,90,7,46.58019730570188,69.33515139832082
41,10,4,49.50810236940179,69.34386810806063
13,32,5,57.17768697940017,69.35040331037925
65,87,5,40.462033685109894,69.35258497765197
50,9,11,46.8167377805187,69.37218147347801
58,10,7,49.88345527158594,69.40051600519051
48,90,10,47.28065587050895,69.40924365340388
78,48,3,68.86060048693004,75.55857446467861
67,13,4,40.411778771956,69.4288717053922
12,65,5,56.89293349017053,69.43105373232385
12,34,7,57.514109888607194,69.47033192474964
62,11,4,40.381642856898836,69.47470611010176
78,51,2,69.07035736984682,75.69475991448508
48,9,11,47.25554540752539,69.49216428251361
58,89,7,50.129886510376906,69.50091309337547
34,12,6,40.35869512030934,69.50965232166575
50,90,11,47.09558245183492,69.52932347713717
65,12,4,40.332883946055226,69.54900518565677
13,67,6,56.84113891298224,69.55118776163665
41,89,4,49.310048228621355,69.55774529311704
51,9,7,46.74623622827422,69.56649530420016
37,11,3,40.30995439517741,69.58400555055604
46,90,12,48.072201456285,69.60369925255617
79,47,4,66.46766371138666,75.28796810819058
15,41,7,56.292287601414216,72.17373568222334
87,65,5,57.203778883166606,69.6277985848058
32,13,4,40.27987282572201,69.62998151986079
52,90,10,46.990327172403575,69.64970634776444
40,10,8,49.79431866496596,69.65846778387191
49,9,7,46.415667483985274,69.68696548496868
17,44,5,58.84689638891498,73.64194245461884
81,54,5,61.93878394169089,74.3617079342901
62,88,3,40.206865756015105,69.74184098960873
88,63,5,40.20257307651501,69.74843036996094
30,14,4,40.20114448400257,69.75062360088683
40,89,6,49.13923941066081,69.75280709404609
52,9,10,47.66494027362571,69.76158990539754
54,90,10,48.1758781407645,69.77039237317327
84,59,4,61.71893181179611,72.17510668626183
67,86,3,40.176840748105796,69.7879587974057
15,59,4,62.30537338148454,72.09150279300658
47,9,8,47.66495509617862,69.80776809717482
16,42,6,63.79418875664116,72.90957434178105
59,89,6,40.158240669772674,69.81656165936683
69,14,4,40.1568085903052,69.81876494951206
11,62,3,57.487481361428756,69.82094875144469
85,30,4,40.149674916637935,69.82974255391454
18,54,3,60.883709468850135,74.37695841273809
85,69,4,40.105378432950566,69.89799258544227
36,11,5,40.103949763350826,69.90019624709517
11,37,2,57.427778642837836,69.9067975414298
59,10,5,49.7147004555507,69.91121470597022
47,90,7,47.182379266973676,69.9200296537675
80,53,4,64.20707961957277,75.07296556488599
45,9,10,47.888604920771535,69.92885451345818
31,13,5,40.07396265389418,69.94648521214849
84,41,7,62.88713526205257,72.41980440385184
54,9,10,47.520639782044164,69.95751447668522
88,36,5,56.855515841134704,69.9795737589716
86,67,5,56.84735239980621,70.01930640376024
17,55,4,58.40378699637472,74.06126351098311
49,90,8,46.28981194792718,70.04140751053859
63,88,6,40.00119497200206,70.05909107086207
55,90,8,47.97197068042533,70.08781725482595
87,34,4,57.5863255211984,70.10111283387182
46,9,7,47.1192487244684,70.12544185508646
60,89,4,39.952736426543375,70.13429971559536
85,29,5,39.94418709026772,70.14758680836252
55,9,10,48.360729699647955,70.15423049061283
83,56,5,55.78809018240924,73.64835582320362
82,44,4,58.96569633274401,74.38949089304253
34,87,4,39.897193578973486,70.22072107690782
16,56,4,55.953203895392555,73.7380555835644
44,9,8,48.277804814285524,70.24733936251782
14,29,5,39.875848910726305,70.25399416045148
39,89,5,39.86731057859109,70.26731378614382
53,9,7,47.597120978949995,70.27619373812612
53,90,8,47.78852503689269,70.2850738512803
84,58,6,62.241470515905924,72.91396948002725
45,90,9,47.98937811882369,70.31396948826779
36,88,4,39.818951729116996,70.3428570703348
82,55,4,58.62907898953053,74.38359825731787
13,31,6,39.79763291679764,70.3762165377534
87,33,6,56.8909187703962,70.42074490690268
11,36,5,56.859645652489164,70.42297045519747
68,13,3,39.74648485061216,70.45639393608073
20,48,4,67.18208484334767,76.47516637571869
88,37,2,57.52177067510019,70.49652658827507
12,33,7,56.887830580681545,70.49876224207023
66,87,4,39.71809169389291,70.50098814326464
63,11,3,39.71667548505379,70.50321405451595
43,90,7,48.642789500900946,70.51213732601296
43,9,7,48.59694297414736,70.56796513428345
66,12,4,39.668436213334054,70.57912559534498
12,66,6,56.881630087051924,70.58136162356111
88,62,2,57.1466107092286,70.5835976619008
20,51,4,67.04644524987307,76.58635346783844
68,86,5,39.64007586895072,70.62383831727556
61,10,5,39.63865850661232,70.62607454780364
11,63,4,57.54882479221745,70.65739260246376
87,66,3,39.61740290224465,70.65962898464441
33,12,3,39.6159808257023,70.6618751428548
13,68,4,39.5890653866579,70.70441734955182
56,90,7,48.2849932138048,70.72907904704981
88,64,7,56.56694940459408,70.78288975325766
19,52,5,64.6816534512198,76.31235951853445
84,57,6,53.193975258156996,73.65906452079949
39,10,3,39.51969929541127,70.8143154006777
14,70,4,39.51120630854963,70.82779670356825
44,90,7,47.89771008512887,70.83451795333232
16,43,6,56.188840818900324,74.39650116549844
70,14,5,39.494236403554176,70.85475063517417
35,88,4,39.48858065492591,70.86373885990389
86,31,3,39.48716694713661,70.86598594142643
57,9,7,48.082371901184914,70.87272724680062
42,9,7,48.270262481095024,70.8907240477923
29,14,5,39.46030550209809,70.90871172761577
83,43,6,55.410328764016555,74.40941870223303
18,46,5,62.29210201906145,75.84193592074482
85,70,4,39.443338390713926,70.93572866294497
60,10,4,39.43486899077113,70.94922302156152
80,52,4,64.7977200122401,76.53429780328395
11,64,6,56.87520480177876,70.98076665162122
18,53,4,62.203022276887154,76.02339629294026
29,85,4,39.392497958984215,71.01681755530787
82,45,5,59.16094532111653,75.3915988973997
57,90,6,48.59059156190512,71.05291015013594
86,68,3,39.36567365059029,71.05968329890463
35,11,4,39.364267908944015,71.06193126172924
70,85,4,39.35862752195077,71.07095253568829
84,42,6,62.12538766237701,74.08513009773512
19,47,4,64.52735738711682,76.55188153177248
38,10,5,39.31629505546613,71.13873945270278
31,86,4,39.31489250921544,71.14098776970043
88,35,6,56.887687411039025,71.14325564747296
79,51,4,67.40644709237104,77.22411314742547
56,9,5,48.22556933923228,71.19754113714926
64,88,3,39.26273351104099,71.22471052074394
41,90,6,48.335930527358435,71.23603234459037
33,87,4,39.23737547639166,71.26549178793444
79,48,4,67.60205124113176,77.26778538808348
61,89,4,39.21485722660663,71.30174891776613
38,89,4,39.20781749485599,71.31309202824082
58,90,6,47.94781390064087,71.37893598971641
82,54,4,59.22694066604024,75.87475329055965
13,30,5,39.13887665762889,71.42438534955946
11,35,5,57.19332967700554,71.4721570492222
80,47,4,64.07762930077372,76.9950937756893
15,42,5,62.49279934917836,74.41545074593975
69,13,4,39.08827460226928,71.50631598487877
32,12,4,39.084063121513736,71.51314413467219
41,9,7,48.56135975531494,71.54276645401441
12,32,6,56.23949096075629,71.54961465979497
64,11,4,39.0587874109698,71.55415409271683
42,90,6,48.49357933565779,71.56327221396673
17,45,4,59.00067085081104,75.88450851216906
86,69,4,39.03772488947441,71.5883674574945
87,32,5,56.18930571094425,71.59522606085518
81,53,4,62.04719404185998,76.59896712958948
62,89,4,39.012455404808705,71.62946175382291
67,12,4,39.011060431615974,71.63173182102383
67,87,5,38.983005823732015,71.67741907035902
62,10,4,38.981594747565325,71.6797187080123
81,46,4,61.61470710568886,76.7075243455116
87,67,5,56.56637341460347,71.71400900104473
86,30,5,38.9563611498904,71.72086929298963
17,54,4,59.73312708468306,76.07483005027223
50,91,10,45.273995621396054,71.73688026098088
65,11,6,38.93393086299001,71.7574916945126
12,67,4,56.17299974625197,71.75978190502384
51,8,9,45.728817274262006,71.77581366539229
37,10,4,38.911512033874146,71.79413629159089
69,86,4,38.90591697026669,71.80328806225765
15,57,6,62.81871378055478,74.76779923731911
88,65,6,56.89184748980926,71.83996529956961
13,69,4,38.85551361810558,71.8858473480715
49,8,8,45.49132535914746,71.90193199737931
34,88,3,38.833122992628624,71.92258922343925
58,9,5,48.73879601403758,71.93177265469481
16,55,4,56.110161229575056,75.76096760231324
48,91,10,45.20394789998637,71.94097583120235
30,13,4,38.80514529629525,71.96855697394817
52,8,9,45.63174143795438,71.98006179185683
85,58,7,60.94242732825354,74.43669872788053
14,58,6,55.92256816893405,74.44876686547538
47,8,10,45.790558125896816,72.02836524548128
51,91,8,45.65172049025876,72.0675263801208
83,55,4,56.57075655401367,75.91148974163703
65,88,5,38.733868126272434,72.08595732851649
83,44,4,56.73070770597786,76.09658308872643
50,8,10,45.06789450937903,72.10670027604135
59,9,6,48.56593356591407,72.13668010326971
15,56,4,53.7165085304971,75.44164702311488
47,91,9,46.16406011281532,72.14592611073182
14,28,1,38.687794723436596,72.16206784126094
11,65,4,56.19490208355964,72.16899287611689
19,48,4,65.03922793277877,78.03262644614057
53,91,12,46.45319994416007,72.19440178769933
30,86,4,38.66127849576398,72.20595081386409
48,8,7,45.908554021938784,72.23367344351715
34,11,4,38.633389252790316,72.25216908079851
49,91,6,45.242936366231945,72.27298725646149
40,90,6,48.16970542858327,72.30308446394311
20,50,3,66.98869567646445,78.59502852267299
32,87,3,38.584603125053675,72.33317361354887
88,34,4,56.200213355416636,72.33548597439884
46,91,8,46.0389321876986,72.35171198150279
46,8,7,46.1813004002173,72.36097161407866
37,89,4,38.55534863563636,72.38184313485667
20,49,3,67.11549516885704,78.71978367467392
40,9,5,47.90142424944783,72.40967312783911
11,66,6,56.198368704856776,72.50255175648259
53,8,7,46.505838193338214,72.5188319604764
19,51,4,64.65504870556202,78.33526626864813
11,34,6,56.58474140609305,72.54441475983337
14,71,1,38.45376945837634,72.55139388581046
45,91,8,45.96367986899689,72.55836330231817
15,43,5,54.18017151022221,75.93752330243413
59,90,5,48.50821186150952,72.57698807637405
70,13,5,38.437087805757464,72.57932112097126
33,11,4,38.43292090987731,72.58630071125405
36,89,4,38.43153407744668,72.58862399433319
12,68,4,38.4065223440688,72.63055268751474
28,14,1,38.40374638694307,72.63520945908031
17,46,4,59.58585324822415,77.39737915630548
86,70,3,38.387080780275255,72.6631803672545
36,10,5,38.38569111324132,72.66551379447795
10,36,3,38.381522660598925,72.67251413821946
60,9,5,48.38417939686154,72.67718108576655
80,48,4,65.23104545347252,78.6579284970144
81,52,5,62.62206506104213,78.10036898363833
45,8,9,46.939962407884344,72.69584928960037
14,41,3,61.592320147345,75.20832016994623
68,12,5,38.36069856237229,72.70750744785998
31,12,4,38.35653504024965,72.71450834977188
85,41,3,61.49909436690106,75.14352067602091
54,8,9,46.424444801582375,72.72616692079384
18,52,5,62.26643827857043,78.05974683189964
52,91,7,46.05597837245259,72.73551161337792
84,56,3,53.39296997060594,75.9466209415018
89,36,4,56.13605095007175,72.74953386563723
63,10,4,38.3315594961737,72.75653532549062
16,44,4,56.35390090275146,76.68501531530853
87,68,4,38.31074971669128,72.79159305112283
87,31,6,56.14948405159526,72.79861468231316
63,89,4,38.285787636848866,72.83369481508699
66,11,5,38.284393005264945,72.83604861152743
89,63,4,56.229294921923184,72.84070719785751
29,13,3,38.28024452223252,72.84305121785971
84,43,3,53.18516355815132,76.13815999793549
18,47,4,62.368116285488426,78.12099655209279
54,91,6,46.283826952615115,72.86411844099503
85,71,1,38.26360651245667,72.87115084317249
31,87,3,38.26084349513512,72.87581954668465
68,87,3,38.25667643656383,72.88286191260903
80,51,5,65.25865905176761,78.80496588170078
60,90,4,47.83082864689688,72.9133079809769
10,63,4,56.162795346001694,72.91799667394179
88,66,5,56.27208099281727,72.92033122690185
86,29,4,38.23035830666883,72.92737418422671
55,8,6,46.33436580376323,72.9344172350589
17,53,4,59.82753003273799,77.7702419834814
28,85,1,38.213736517342625,72.95551751927115
33,88,4,38.184666966332564,73.00479401869488
70,86,4,38.18051497693653,73.01183809618216
79,49,1,66.37715402171078,79.30003122962611
44,8,6,46.36294905694948,73.03298069951727
39,90,5,47.811006916783896,73.05413395439344
85,42,6,61.35789190233986,75.82074304736472
39,9,4,48.17060594715215,73.08233305993109
89,35,6,56.18241522239526,73.08703305594823
13,70,4,38.1307204444182,73.09643317230253
44,91,6,46.883722553018124,73.10350789944424
35,89,4,38.10859861474191,73.13408435961122
83,54,5,57.15591956252612,77.44102390738097
64,89,4,38.08648284237242,73.171767643924
55,91,6,46.65259678575906,73.20240689780495
88,33,6,55.50654401626553,73.21653962439989
10,35,5,55.93965109099229,73.21890492969145
14,42,5,61.188490043030505,75.97746215006451
61,90,5,38.03952403621055,73.2519221494423
10,64,6,55.49026479710881,73.25665308309232
85,28,1,38.031226503398344,73.26610526028132
29,86,3,38.01466999213766,73.29442352815813
66,88,3,38.0105286109114,73.30151069084741
43,91,5,46.68187070452592,73.3133293809041
71,85,1,37.981556176402975,73.35113326714348
82,53,4,59.922789849973626,78.17794069172952
43,8,5,46.716729573889126,73.37239728153438
13,29,4,37.9650046293302,73.37951492576768
67,11,5,37.962252082126724,73.38423716654896
38,9,5,37.940193321278855,73.42210494954827
81,47,3,61.67299609846997,78.76762328064663
56,8,7,47.25563873147299,73.4836985555013
12,31,3,37.889204997190966,73.5097991640184
56,91,7,47.35413738584823,73.54299137664135
38,90,3,37.83415507966976,73.60473627798797
11,33,4,55.655329347572234,73.6403996963901
67,88,5,37.812134940075715,73.64278650855975
82,46,4,59.250042081717915,78.47973025031698
71,14,1,37.79288502147713,73.67608510745593
57,8,4,46.96814163739109,73.69513203913478
16,54,3,57.40812432450272,77.84002912173449
11,67,5,55.49774078634748,73.7284633214905
86,71,4,37.74341121534567,73.76181629729396
69,87,4,37.736538325410116,73.77374330709438
61,9,4,37.735162888736795,73.7761307053696
14,57,3,61.432250540197494,76.52943324527948
81,48,5,62.89402493519054,79.42850087098815
69,12,5,37.71731313224075,73.80712853474952
32,11,4,37.71319092075473,73.81429120016594
84,55,4,54.551450125582825,77.49454852400001
28,86,3,37.6939704201477,73.84770839094371
64,10,4,37.688480509552186,73.85725934341525
12,69,4,37.68710825930069,73.85964710766322
42,91,6,46.56435932632834,73.86681046310866
83,45,4,56.847081225526075,78.18029149941202
16,45,2,56.93296930651805,78.2289643348638
57,91,4,46.728031026499586,73.88592303067811
87,69,4,37.66789501746662,73.89309655778854
35,10,3,37.66652977252886,73.89547465195737
15,55,4,53.92913900872583,77.52937407613031
89,64,4,37.63910293067692,73.94328440190685
30,12,4,37.63771705085249,73.9457020255041
18,48,6,62.92926756538834,79.64330837186039
85,57,5,61.84100264767782,76.76642837369752
30,87,4,37.61852147027091,73.97920588483957
62,9,5,37.61304591860373,73.9887689642148
13,71,4,37.611667411236155,73.99117696016077
79,50,1,65.74825321774955,80.31213225311328
88,67,6,55.630517042389165,74.0247130894822
87,30,3,37.58837049128812,74.03189826568565
42,8,5,47.336588243971654,74.05827092984855
12,30,3,37.569192621046895,74.06545654559302
28,13,4,37.562343689278244,74.07744916439246
41,91,6,47.37050799404476,74.07983788941979
84,44,4,54.47113549028832,77.87236584629795
32,88,4,37.54316755383826,74.11104955163151
14,56,6,51.6043012693174,77.21559834574703
89,65,6,55.644440711175214,74.15666600280551
37,90,4,37.51442555225789,74.16147364651526
86,28,3,37.5130536186309,74.1638823999495
19,49,6,64.97145291471577,80.34577594284818
11,32,5,55.95398781029236,74.19751756388995
49,7,8,43.76022134230935,74.22158748283375
58,91,6,47.016268805643065,74.23120394516825
34,10,5,37.469283748829014,74.24082057514194
34,89,4,37.467914820014144,74.24322967536571
58,8,5,46.81228917748224,74.25284651491457
49,92,9,44.20541860732364,74.26248318886023
19,50,5,64.59584243957494,80.41267454559095
89,34,4,55.502786231809,74.32752530043469
10,34,4,55.34372060926827,74.32994461335161
14,43,4,51.639178741731335,77.53543140302295
51,92,8,43.824665799780874,74.39507334306151
41,8,6,46.693846697495495,74.40472233062113
65,89,4,37.37091424217929,74.41437148608458
50,7,6,43.72907881764857,74.43611958647219
16,46,5,58.24985866576234,79.00771325606728
88,32,3,37.34496653706051,74.46029825785375
59,8,7,46.64814373143798,74.4675382926559
47,92,6,44.10910013990925,74.4772180518005
80,49,7,65.15952464469498,80.73865565320567
13,28,3,37.32587546902495,74.49412852338364
62,90,3,37.324510520079045,74.49654856313762
68,11,4,37.32315121008286,74.49895877580032
10,65,3,37.32178089497016,74.50138867424357
18,51,5,62.30512929198717,80.15140125994797
48,7,7,44.077608304839906,74.56916448942401
15,44,4,54.337758020002134,78.2920972794469
71,13,3,37.27678899714871,74.58126642457299
40,91,4,47.03807672149101,74.64187844120892
51,7,8,43.690186636808264,74.65157107052086
17,47,6,60.73612125125455,79.74485711891793
37,9,3,37.22637324106261,74.67099619629785
46,92,10,45.038349082228784,74.69284288899117
81,51,5,62.65396172372218,80.44014388430358
46,7,9,45.25309147291382,74.7025462433378
89,66,5,55.03757106044007,74.71956196369707
17,52,7,60.93205987873734,79.87522496258032
52,92,7,44.216905556405266,74.74385134903643
40,8,4,46.96772892710187,74.75356542971498
88,31,5,55.48178552576732,74.80951078775513
71,86,3,37.14608370953038,74.81438314058995
48,92,7,44.16125648844317,74.82654944261085
63,90,5,37.12840289329072,74.84603969908525
85,43,3,52.129047593250775,77.93877341099319
53,7,7,44.50820001910645,74.86794243550585
54,92,7,45.3521959796344,74.87769804135219
68,88,4,37.09986340332672,74.89719991608202
82,47,4,60.472573363119515,80.21234886857368
80,50,4,64.68194593211335,81.14445355886252
47,7,10,44.86807021380923,74.91912433492415
59,91,6,47.56824012201858,74.92889067332804
87,29,3,37.07405473468951,74.94353065301469
16,53,5,57.49775196403016,79.58615137993885
50,92,9,44.328402887237324,74.96061275102572
65,10,3,37.052324303982665,74.98258886831192
11,68,4,54.79139413488304,74.98503071197878
87,70,4,37.03196250679285,75.01922747951336
36,9,4,37.03060614356238,75.02166948168686
9,36,2,55.59809585083984,75.02900539848987
70,87,4,37.025181596230155,75.03143759596281
60,8,5,47.425793802551865,75.03388949794116
45,7,7,44.70676677382295,75.05344601262826
13,41,4,60.68983923270987,77.59905674455679
86,42,5,48.81531689126476,77.63029583525962
54,7,8,45.42386193703428,75.08524402568287
85,56,3,51.442063712742616,78.33995815031824
39,8,5,47.232919254475526,75.1048318609812
29,87,4,36.983119496211664,75.10727423286743
90,36,2,36.98176093692739,75.10972646362643
63,9,3,36.977696714558995,75.11706352268857
12,70,4,36.97634397288085,75.11950594732947
88,68,4,54.69514995731848,75.15379948887943
15,54,5,57.00161926175298,79.28680185339996
83,53,5,58.845662128703346,79.81290812787819
12,29,4,36.93431761389661,75.19547257733934
29,12,4,36.927542059493426,75.20773574458366
52,7,10,44.63184038407659,75.2200090268965
55,92,6,45.715662309068094,75.22981996332521
31,88,4,36.90858256036994,75.2420740214178
13,57,6,60.66576375973463,77.97636218738216
45,92,6,44.886393477441494,75.26171652728152
60,91,6,46.89545067098201,75.28136956279563
9,64,5,36.88419955350949,75.28628539057974
36,90,3,36.88014943209226,75.29363458303453
55,7,5,45.2426575456109,75.30346649286633
11,31,4,36.85984048487576,75.33051004607324
33,89,4,36.83413497265945,75.3772407829548
82,52,5,60.13663207476646,80.55230339642227
44,7,5,45.4282015163054,75.40678076016323
10,66,4,55.508220716126715,75.42156117543506
38,91,6,46.671187348729234,75.42894167256524
53,92,8,44.98102682298273,75.44864974195436
38,8,5,46.55584905912438,75.45851388570982
10,33,4,36.78545850519458,75.4659047142625
44,92,6,45.7873434544505,75.48069651247486
